,Staff_ID,PNP_ID,Initials,User_Name,PasswordBytes,Code,View1,Modify1,Approve1,View2,Modify2,Approve2,View3,Modify3,Approve3,View4,Modify4,Approve4,IsGlobal,TieredSecurity1,Ledger_Security,Ledger_Security_All,View5,Modify5,Approve5,Create_DtTm,Create_ID,Edit_DtTm,Edit_ID,Sanct_DtTm,Sanct_ID,Note_ID,Type,Category,Sch_Duration,Clinic_ID,Overrides,Bill_Credentials,Other_Credentials,Acc_Assign,Last_Name,First_Name,Mdl_Initial,Suffix,Birth_DtTm,Gender,Adr1,Adr2,City,State_Province,Postal,Country,Work_Phone,Work_Phone_Ex,Fax,Pager,Pager_Ex,CellPhone,EMail,Home_Phone,Home_Phone_Ex,Switches,Private,Restricted,Sch_ID1,Sch_ID2,Sch_ID3,Sch_ID4,Sch_ID5,Mail_Pref,ChartDestination,Deleted,Status_inactive,Status_Login,Status_Unaprv,Staff_Role,Dept_type,Machine_Type,CC_From_Schedule,Can_Be_Scheduled,TemplateOverrideLevel,NonPhysician,AllowCustomizeLayouts,AllowPushLayouts,OverrideFilterLockdown,Last_Name_SingleByte,First_Name_SingleByte,Mdl_Initial_SingleByte,HPG_Eligible,DirectMailAddress,RowVers
95,93,99,PRO   ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2009-01-05 15:32:08,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,G1                                      ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,1,1,3,True,0,2,True,False,False,,,  ,,,AAAAAACNNOQ=
96,94,100,RT    ,Robert                                                          ,JXG2AVWWxvcXN1d3l7fX,   ,296418815,287503412,1365377072,2146468863,2012219363,1962017315,-1610612734,0,0,51298304,50774016,51036160,False,0,0,True,0,0,0,2009-01-28 09:34:14,1.0,2023-09-14 03:23:19.127000,,,,,Radiation Onc  ,0,90000,,0,,,False,Topple                                  ,Robert,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,2,0,0,3,True,40,0,True,False,False,,,  ,,,AAAAAACNRYM=
97,95,101,PHY   ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2009-01-06 15:07:16.400000,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,Physics                                 ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,1,0,3,False,0,2,True,False,False,,,  ,,,AAAAAACNCkM=
98,96,102,DOS   ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2009-01-06 15:07:29.540000,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,Dosimetry                               ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,1,0,3,False,0,2,True,False,False,,,  ,,,AAAAAACNCkQ=
99,97,103,NUR   ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2009-01-06 15:08:00,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,Nursing                                 ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,1,0,3,True,0,2,True,False,False,,,  ,,,AAAAAACNCkU=
100,98,104,ER    ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2009-01-06 15:08:43.820000,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,H&N Exam Room                           ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,3,0,3,False,0,2,True,False,False,,,  ,,,AAAAAACNCkY=
101,99,105,BIL   ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2009-01-06 15:09:18.023000,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,Billing                                 ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,3,0,3,False,0,2,True,False,False,,,  ,,,AAAAAACNCkc=
102,100,109,VV    ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2009-01-12 13:23:14,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,Varian V                                ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,True,False,False,0,1,1,3,False,0,2,True,False,False,,,  ,,,AAAAAACNNOU=
103,101,110,EVT   ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2009-01-12 07:43:17,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,Elekta VMAT                             ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,1,1,3,True,0,2,True,False,False,,,  ,,,AAAAAACNNOY=
104,102,111,      ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2009-02-24 15:07:00,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,Varian IEC 80                           ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,1,1,3,True,0,2,True,False,False,,,  ,,,AAAAAACNNOc=
105,103,112,JMS   ,John                                                            ,JXG2AVWWxvcXN1d3l7fX,   ,280690175,271646199,2100355,2146468863,2003829759,1073878847,-1610612734,805306368,536870912,966656,-1073299456,-268304384,False,0,0,True,0,0,0,2009-01-22 08:44:10,1.0,2023-09-14 03:23:19.127000,,,,,Therapist      ,0,90000,,0,,,False,Smith                                   ,John,M ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,3,0,0,3,True,40,0,True,False,False,,,  ,,,AAAAAACNRZA=
106,104,115,RB    ,Ryan                                                            ,JXG2AVWWxvcXN1d3l7fX,   ,296418815,287503412,1365377072,2146468863,2012218339,1962018339,-1610612734,0,0,17743872,17219584,704512,True,0,0,True,0,0,0,2009-04-30 11:23:29,1.0,2023-09-14 03:23:19.127000,,,,,Medical Onc    ,0,90000,,0,,,False,Bunker                                  ,Ryan,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,1,0,0,3,True,40,0,True,False,False,,,  ,,,AAAAAACNRWQ=
107,105,116,SM    ,mosaiq                                                          ,JXG2AVWWxvcXN1d3l7fX,   ,1069219323,1060830707,825945331,1073335263,1073294303,1006616351,805306367,1073741821,1073741821,-938557185,-939081473,939708671,True,0,0,False,0,0,0,2009-09-09 15:35:16,1.0,2023-09-14 03:23:19.127000,,,,,Data Mgr       ,0,90000,,0,,,False,Manager                                 ,System,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,4,0,0,3,True,99,0,True,False,False,,,  ,,,AAAAAACNRXc=
108,106,117,GTR   ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2013-10-17 16:58:26.810000,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,GTR2-PBS                                ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,1,1,3,True,0,2,False,False,False,,,  ,,,AAAAAACNNOg=
109,107,118,G2    ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2013-10-17 18:12:29.783000,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,G2                                      ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,1,1,3,True,0,2,False,False,False,,,  ,,,AAAAAACNNOk=
110,108,119,NPT   ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2013-10-18 14:25:56,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,NPTC                                    ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,1,1,3,True,0,2,False,False,False,,,  ,,,AAAAAACNNOo=
111,109,120,VHD   ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2014-03-17 10:18:33.457000,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,VersaHD                                 ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,1,1,3,True,0,2,False,False,False,,,  ,,,AAAAAACNNOs=
112,110,121,HDR   ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2014-03-18 12:03:51,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,mSel v3 (30)                            ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,1,4,3,True,0,2,False,False,False,,,  ,,,AAAAAACNNOw=
113,111,122,G2C   ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2014-03-24 10:18:48.287000,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,G2 Clone                                ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,1,1,3,True,0,2,False,False,False,,,  ,,,AAAAAACNNO0=
114,112,123,MEL   ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2014-03-24 11:41:14.437000,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,MelCo                                   ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,1,1,3,True,0,2,False,False,False,,,  ,,,AAAAAACNNO4=
115,113,124,A     ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2014-03-24 11:59:06,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,A                                       ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,True,True,False,False,0,1,1,3,True,0,2,False,False,False,,,  ,,,AAAAAACNNO8=
116,114,125,BRC   ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2014-03-25 10:00:41,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,Demo mHDR v2                            ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,1,4,3,True,0,2,False,False,False,,,  ,,,AAAAAACNNPA=
117,115,126,TMD   ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2014-03-25 10:29:41,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,TomoDirect                              ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,1,1,3,True,0,2,False,False,False,,,  ,,,AAAAAACNNPE=
118,116,9167,***   ,ELEKTA_ADAPT                                                    ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2017-09-11 10:49:45.200000,1.0,2023-09-14 03:23:19.127000,,,,,*Do Not Delete*,0,90000,,0,,,False,Adapt                                   ,Elekta,Z ,,,          ,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,4,0,0,3,True,0,0,True,False,False,,,  ,,,AAAAAACNRXI=
119,117,9168,      ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2017-09-11 11:57:39.790000,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,ElektaMRL                               ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,1,1,3,True,0,2,False,False,False,,,  ,,,AAAAAACNNPI=
120,118,9169,      ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2017-09-11 12:32:34.320000,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,1666                                    ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,1,1,3,True,0,2,False,False,False,,,  ,,,AAAAAACNNPM=
121,234,18336,      ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2014-12-19 11:22:07.233000,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,MRL@MITCHELL                            ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,1,1,3,True,0,2,False,False,False,,,  ,,,AAAAAACNNPQ=
122,235,18337,      ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2015-02-10 11:56:12.947000,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,1666@MITCHELL                           ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,1,1,3,True,0,2,False,False,False,,,  ,,,AAAAAACNNPU=
123,236,18338,KMS   ,KSmith                                                          ,JXG2AVWWxvcXN1d3l7fX,   ,1069219327,1060830711,1904147703,2147077119,2147036159,2147467071,1879048191,2147483647,1073741823,-2085699073,-878263809,-75312897,True,0,1,True,0,0,0,2015-02-26 14:45:48,1.0,2023-09-14 03:23:19.127000,,,,,Administrative ,0,90000,,0,,,False,Smith                                   ,Kathy,M ,,,          ,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,9,0,0,3,True,9999,0,True,True,True,,,  ,,,AAAAAACNRWU=
124,237,18339,MH    ,MHurley                                                         ,JXG2AVWWxvcXN1d3l7fX,   ,1069219327,1060830711,1904147703,2147077119,2147036159,2147467071,1879048191,2147483647,1073741823,-2085699073,-878263809,-75312897,True,0,1,True,0,0,0,2015-02-26 14:46:23,1.0,2023-09-14 03:23:19.127000,,,,,Administrative ,0,90000,,0,,,False,Hurley                                  ,Melissa,  ,,,          ,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,9,0,0,3,True,9999,0,True,True,True,,,  ,,,AAAAAACNRYc=
125,238,18340,MRL   ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2016-04-25 16:09:39.500000,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,Elekta MR Linac@MITCHELL                ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,1,1,3,True,0,2,False,False,False,,,  ,,,AAAAAACNNPY=
126,239,18341,CAC   ,Clinical_None                                                   ,JXG2AVWWxvcXN1d3l7fX,   ,1069219327,1060830711,1904147703,1878641663,1878600703,1879031615,1879048191,2147483647,1073741823,-2085699073,-878263809,-75312897,False,0,1,True,0,0,0,2016-10-26 14:20:57,1.0,2023-09-14 03:23:19.127000,,,,,Administrative ,0,90000,,0,,,False,CarePlans                               ,Clinical_None,A ,,,          ,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,9,0,0,3,True,9999,0,True,True,True,,,  ,,,AAAAAACNRWo=
127,240,18342,CBC   ,Clinical_View                                                   ,JXG2AVWWxvcXN1d3l7fX,   ,1069219327,1060830711,1904147703,2147077119,1878600703,1879031615,1879048191,2147483647,1073741823,-2085699073,-878263809,-75312897,False,0,1,True,0,0,0,2016-10-26 14:21:34,1.0,2023-09-14 03:23:19.127000,,,,,Billing Staff  ,0,90000,,0,,,False,CarePlans                               ,Clinical_View,B ,,,          ,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,11,0,0,3,True,9999,0,True,True,True,,,  ,,,AAAAAACNRYU=
128,241,18343,CCC   ,Clinical_Modify                                                 ,JXG2AVWWxvcXN1d3l7fX,   ,1069219327,1060830711,1904147703,2147077119,2147036159,1879031615,1879048191,2147483647,1073741823,-2085699073,-878263809,-75312897,False,0,1,True,0,0,0,2016-10-26 14:22:13,1.0,2023-09-14 03:23:19.127000,,,,,Nurse          ,0,90000,,0,,,False,CarePlans                               ,Clinical_Modify,C ,,,          ,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,8,0,0,3,True,9999,0,True,True,True,,,  ,,,AAAAAACNRV4=
129,242,18344,CDC   ,ClinicalApprove                                                 ,JXG2AVWWxvcXN1d3l7fX,   ,1069219327,1060830711,1904147703,2147077119,2147036159,2147467071,1879048191,2147483647,1073741823,-2085699073,-878263809,-75312897,True,0,1,True,0,0,0,2016-10-26 14:23:33,1.0,2023-09-14 03:23:19.127000,,,,,Radiation Onc  ,0,90000,,0,,,False,CarePlans                               ,Clinical_Approve,D ,,,          ,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,1,0,0,3,True,9999,0,True,True,True,,,  ,,,AAAAAACNRXE=
130,244,18346,      ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2016-11-11 12:58:08.260000,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,601234@MITCHELL                         ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,1,1,3,True,0,2,False,False,False,,,  ,,,AAAAAACNNPc=
131,245,18347,G4    ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2018-04-17 12:38:38.063000,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,G4                                      ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,1,1,3,True,0,2,False,False,False,,,  ,,,AAAAAACNNPg=
132,246,18348,E80   ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2018-05-11 15:29:52.627000,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,Elekta80                                ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,1,1,3,True,0,2,False,False,False,,,  ,,,AAAAAACNNPk=
133,247,18349,      ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2018-05-11 16:00:38.343000,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,Agility                                 ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,1,1,3,True,0,2,False,False,False,,,  ,,,AAAAAACNNPo=
134,248,18350,TT    ,Tester                                                          ,JXG2AVWWxvcXN1d3l7fX,   ,1069219327,1060830711,1904147703,2147077119,2147036159,2147467071,1879048191,2147483647,1073741823,-2085699073,-878263809,-75312897,False,0,1,True,8,8,8,2018-05-11 16:05:18,1.0,2023-09-14 03:23:19.127000,,,,,*Do Not Delete*,0,90000,,0,,,False,Tester                                  ,Tester,  ,,,          ,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,9,0,0,3,True,9999,0,True,True,True,,,  ,,,AAAAAACNRXs=
135,249,18351,aa    ,admin                                                           ,JXG2AVWWxvcXN1d3l7fX,   ,1069219327,1060830711,1904147703,2147077119,2147036159,2147467071,1879048191,2147483647,1073741823,-2085699073,-878263809,-75312897,False,0,1,True,504,504,24,2018-05-30 12:26:32,1.0,2023-09-14 03:23:19.127000,,,,,Administrator  ,0,90000,,0,,,False,admin                                   ,admin,  ,,,          ,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,9,0,0,3,True,9999,0,True,True,True,,,  ,,,AAAAAACNRZI=
136,250,18352,TB    ,                                                                ,AAAAAAAAAAAAAAAAAAAA,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2018-06-08 15:13:26.520000,1.0,2019-09-22 23:46:49.247000,,,,,Location,0,90000,,0,,,False,TrueBeam                                ,,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,0,1,1,3,True,0,2,False,False,False,,,  ,,,AAAAAACNNPs=
137,251,18353,CDS   ,FLCNXCDS                                                        ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2018-07-12 15:48:31.753000,1.0,2023-09-14 03:23:19.127000,,,,,               ,0,90000,,0,,,False,StaffLastNameCNXCDS                     ,StaffFirstNameCNXCDS,  ,,,          ,,,,,,,,,,,,,StaffLastNameCNXCDS@hospital.com,,,0,0,0,,,,,,0,0,False,False,False,False,1,0,0,3,True,0,0,True,False,False,,,  ,,,AAAAAACNRX8=
138,252,18354,TMB   ,BranT                                                           ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2018-11-14 09:43:57.647000,1.0,2023-09-14 03:23:19.127000,,,,,Radiation Onc  ,0,90000,,0,,,False,Branson                                 ,Thomas,M ,,,          ,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,1,0,0,3,True,0,0,True,False,False,,,  ,,,AAAAAACNRVE=
139,253,18355,WTR   ,RichW                                                           ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,0,0,2018-11-14 09:44:33.873000,1.0,2023-09-14 03:23:19.127000,,,,,Radiation Onc  ,0,90000,,0,,,False,Richardson                              ,Wilma,T ,,,          ,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,1,0,0,3,True,0,0,True,False,False,,,  ,,,AAAAAACNRW0=
140,254,18359,LL    ,LavanyaAdmin                                                    ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2019-02-01 16:08:53,1.0,2023-09-14 03:23:19.127000,,,,,Administrative ,0,90000,,0,,,False,LRAdminLast                             ,LRAdminFirst,  ,,,          ,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,9,0,0,3,True,0,0,True,False,False,,,  ,,,AAAAAACNRXo=
141,255,18360,NMR   ,RadNic                                                          ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2019-02-06 12:26:50.280000,1.0,2023-09-14 03:23:19.127000,,,,,               ,0,90000,,0,,,False,Radon                                   ,Nicholas,M ,Jr,,          ,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,1,0,0,3,True,0,0,True,False,False,,,  ,,,AAAAAACNRVU=
142,354,18470,MD1   ,MO1                                                             ,JXG2AVWWxvcXN1d3l7fX,   ,1069219323,1069481459,1903881459,1073217759,1073217759,1073479711,603979776,872415232,603979776,-877740032,195477504,998948864,True,0,0,False,3,1,0,2014-01-15 13:00:08,1.0,2023-09-14 03:23:19.127000,,,,,Medical Onc    ,0,90000,,0,,,False,Doctor                                  ,MO1,  ,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,1,0,0,3,True,0,0,True,False,False,,,  ,,,AAAAAACNRX0=
143,373,28114,AD    ,albert                                                          ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2016-09-27 13:08:21.493000,1.0,2023-09-14 03:23:19.127000,,,,,Radiation Onc  ,0,180000,,0,,,False,Davis                                   ,Albert,  ,,,          ,,,,,,,756-666-9876,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,1,0,0,3,True,0,0,True,False,False,,,  ,,,AAAAAACNRWE=
144,374,28115,TD    ,tracy                                                           ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2019-02-07 21:39:17.567000,1.0,2023-09-14 03:23:19.127000,,,,,Nurse          ,0,90000,,0,,,False,Davis                                   ,Tracy,  ,,,          ,,,,,,,555-555-1002,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,8,0,0,3,True,0,0,True,False,False,,,  ,,,AAAAAACNRXQ=
145,375,28117,JH    ,JoeH                                                            ,JXG2AVWWxvcXN1d3l7fX,   ,1069219327,1069481463,1904147703,2147077119,2147037183,2147467071,1879048191,2147483647,1073741823,-2085699073,-878263809,-74788609,True,67371008,1,True,1023,1017,536,2019-02-20 15:19:27,1.0,2023-09-14 03:23:19.127000,,,,,Administrative ,0,90000,,0,,,False,Hueber                                  ,Joe,  ,,,          ,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,9,0,0,3,True,9999,0,True,True,True,,,  ,,,AAAAAACNRVM=
146,376,28118,YS    ,yoshi                                                           ,JXG2AVWWxvcXN1d3l7fX,   ,1069219327,1069481463,1904147703,2147077119,2147037183,2147467071,1879048191,2147483647,1073741823,-2085699073,-878263809,-74788609,True,67371008,1,True,1023,1017,536,2019-02-20 15:22:22,1.0,2023-09-14 03:23:19.127000,,,,,Administrative ,0,90000,,0,,,False,Shigae                                  ,Yoshi,  ,,,          ,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,9,0,0,3,True,9999,0,True,True,True,,,  ,,,AAAAAACNRV8=
147,377,28119,RC    ,rcrawley                                                        ,JXG2AVWWxvcXN1d3l7fX,   ,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,0,0,2019-02-20 15:44:13.877000,1.0,2023-09-14 03:23:19.127000,,,,,Radiation Onc  ,0,90000,,0,,,False,Crawley                                 ,Robert,  ,,,          ,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,1,0,0,3,True,0,0,True,False,False,,,  ,,,AAAAAACNRXw=
148,378,28123,PP    ,PortalTest                                                      ,JXG2AVWWxvcXN1d3l7fX,   ,1069219327,1069481463,1904147703,2147077119,2147037183,2147467071,1879048191,2147483647,1073741823,-2085699073,-878263809,-74788609,False,0,1,True,1023,1017,536,2019-08-19 11:31:09,1.0,2023-09-14 03:23:19.127000,,,,,Administrative ,0,90000,,0,,,False,PortalTestStaffLast                     ,PortalTestStaffFirst,  ,,,          ,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,False,False,False,False,9,0,0,3,True,9999,0,True,True,True,,,  ,,,AAAAAACNRU4=
